CSI_rMediumCoping,IndicatorTypeID,CSI_id,CSI_csHighCoping,ADM5_ID,LivelihoodZoneName,ADM4_ID,CSI_rDataSource,CSI_csLowCoping,MethodologyCs,csMethodologyID,CSI_rHighCoping,ADM0_ID,CSI_rMediumHighThreshold,CSI_csNoCoping,CSI_rLowCoping,CSI_rLowMediumThreshold,rMethodologyID,CSI_rMonth,CSI_rMean,CSI_rNoCoping,TargetGroupCs,ADM3_ID,CSI_csDataSource,ADM2_ID,TargetGroupR,CSI_csLowMediumThreshold,Lz_ID,MethodologyR,CSI_csMediumCoping,mr_id,CSI_csMean,CSI_rYear,fdc,CSI_csMediumHighThreshold,rTargetGroupID,CSI_csYear,csTargetGroupID,ADM1_ID,CSI_csMonth
43.75,2,1077,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,23.75,59,16,,31.25,8,9,3,8.7815,1.25,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,972,
30.1242236024845,2,1078,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,48.4472049689441,59,16,,21.1180124223602,8,9,3,9.7623,0.31055900621118,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,973,
41.7218543046358,2,1079,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,16.5562913907285,59,16,,39.7350993377483,8,9,3,7.9962,1.98675496688742,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,974,
23.1404958677686,2,1080,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,37.1900826446281,59,16,,39.6694214876033,8,9,3,9.3889,0.0,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,975,
35.5072463768116,2,1081,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,27.536231884058,59,16,,36.9565217391304,8,9,3,8.8679,0.0,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,976,
26.530612244898,2,1082,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,35.7142857142857,59,16,,36.734693877551,8,9,3,6.1222,1.02040816326531,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,977,
30.5882352941176,2,1083,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,35.2941176470588,59,16,,33.8235294117647,8,9,3,7.6168,0.294117647058824,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,978,
24.3243243243243,2,1084,,0,,0,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",,,,9.00900900900901,59,16,,65.7657657657658,8,9,3,4.3423,0.900900900900901,,0,,0,5,,,"7 Days",,2059,,2014,,,5,,,979,
18.3512544802867,2,901,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,8.02867383512545,66,11,,19.1397849462366,5,9,6,3.67240143369176,54.4802867383513,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1039,
31.9261213720317,2,902,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,9.49868073878628,66,11,,18.2058047493404,5,9,6,4.88654353562005,40.3693931398417,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,40696,
14.6088019559902,2,903,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,31.601466992665,66,11,,23.4718826405868,5,9,6,9.3979217603912,30.3178484107579,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,40695,
27.956204379562,2,904,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,20.8029197080292,66,11,,28.6861313868613,5,9,6,7.37445255474453,22.5547445255474,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,40694,
8.31585377199263,2,888,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",,,,7.1299910084106,94,12,,9.33598175793742,5,9,5,2.3716,75.2181734616593,,0,,0,5,,,"7 Days",,1988,,2012,,,5,,,1329,
9.51403148528405,2,905,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,9.03490759753593,66,11,,17.5222450376454,5,9,6,2.95687885010267,63.9288158795346,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1046,
20.0352526439483,2,906,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,45.24089306698,66,11,,18.6251468860164,5,9,6,14.6222091656874,16.0987074030552,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,40693,
7.86516853932584,2,907,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,8.00561797752809,66,11,,23.1039325842697,5,9,6,2.81671348314607,61.0252808988764,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1047,
19.1716766867067,2,908,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,9.81963927855711,66,11,,25.5845023380094,5,9,6,3.92852371409486,45.4241816967268,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1049,
17.5669733248664,2,889,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",,,,10.5925009336212,94,12,,17.8172198488657,5,9,5,4.3623,54.0233058926467,,0,,0,5,,,"7 Days",,1988,,2012,,,5,,,1330,
11.9028340080972,2,909,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,6.23481781376518,66,11,,20.2429149797571,5,9,6,2.48178137651822,61.6194331983806,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,40697,
30.5496074232691,2,910,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,15.8458244111349,66,11,,12.7052105638829,5,9,6,6.27194860813704,40.8993576017131,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1040,
36.281179138322,2,911,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,5.4421768707483,66,11,,47.1655328798186,5,9,6,5.35903250188964,11.1111111111111,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1050,
32.7063740856844,2,912,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,36.7293625914316,66,11,,16.0397074190178,5,9,6,11.3228840125392,14.5245559038662,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1041,
13.4301270417423,2,913,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,18.5722928009679,66,11,,18.3908045977011,5,9,6,5.36902601330913,49.6067755595886,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1043,
25.4759746146872,2,914,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,1.90389845874887,66,11,,33.0915684496827,5,9,6,3.17497733454216,39.5285584768812,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1044,
26.3837387336948,2,890,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",,,,23.4362250417372,94,12,,15.1465732924746,5,9,5,7.311,35.0334629320934,,0,,0,5,,,"7 Days",,1988,,2012,,,5,,,1331,
14.7215865751335,2,915,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,53.7757437070938,66,11,,12.3569794050343,5,9,6,15.3913043478261,19.1456903127384,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,40692,
21.9665271966527,2,892,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,33.4728033472803,106,8,,24.2677824267782,4,9,7,6.4644,20.2928870292887,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40700,
27.8128950695322,2,893,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,20.1011378002528,106,8,,29.3299620733249,4,9,7,4.8875,22.75600505689,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40701,
26.3291139240506,2,894,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,20.5063291139241,106,8,,26.5822784810127,4,9,7,5.3038,26.5822784810127,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40702,
16.6666666666667,2,895,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,15.5228758169935,106,8,,25.6535947712418,4,9,7,3.9052,42.156862745098,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40703,
19.0217391304348,2,896,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,16.8478260869565,106,8,,15.3985507246377,4,9,7,3.7464,48.731884057971,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40704,
22.7777777777778,2,897,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,25.5555555555556,106,8,,31.2962962962963,4,9,7,5.7278,20.3703703703704,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40705,
21.6666666666667,2,898,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,13.6111111111111,106,8,,30.8333333333333,4,9,7,3.9389,33.8888888888889,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40706,
19.8333333333333,2,899,,0,,0,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",,,,27.1666666666667,106,8,,28.6666666666667,4,9,7,6.1783,24.3333333333333,,0,,0,5,,,"7 Days",,1989,,2012,,,5,,,40707,
22.3181257706535,2,916,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,30.4562268803946,66,11,,35.6350184956843,5,9,6,9.1960542540074,11.5906288532676,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1045,
15.2787834902245,2,917,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,10.9341057204924,66,11,,14.7719044170891,5,9,6,3.63939174511224,59.0152063721941,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1048,
40.655737704918,2,918,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,17.5081967213115,66,11,,10.0327868852459,5,9,6,7.72327868852459,31.8032786885246,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1051,
23.8905325443787,2,919,,0,,0,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",,,,21.9674556213018,66,11,,28.7721893491124,5,9,6,7.2914201183432,25.3698224852071,,0,,0,5,,,"7 Days",,1991,,2009,,,5,,,1053,
27.6782158502589,2,1086,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,19.1557148546396,68,12,,34.926324173636,6,9,12,7.21903624054162,18.2397451214656,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1066,
23.7699680511182,2,1087,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,16.038338658147,68,12,,43.4504792332268,6,9,12,6.84792332268371,16.741214057508,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1067,
27.7347531461762,2,1088,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,22.7492739593417,68,12,,26.0406582768635,6,9,12,8.2352371732817,23.4753146176186,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1068,
26.0199456029012,2,1089,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,9.51949229374433,68,12,,30.6890299184044,6,9,12,5.22574796010879,33.7715321849501,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1069,
22.280701754386,2,808,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,26.4912280701754,105,12,,17.5438596491228,7,9,12,7.34385964912281,33.6842105263158,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1386,
20.9416725228391,2,1090,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,26.2473647224174,68,12,,37.7723120168658,6,9,12,8.69360505973296,15.0386507378777,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1070,
31.3039309683605,2,1091,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,28.7152444870566,68,12,,23.2981783317354,6,9,12,10.9525407478428,16.6826462128476,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1071,
32.8621908127208,2,1092,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,25.2650176678445,68,12,,38.86925795053,6,9,12,9.7509,3.00353356890459,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1073,
15.2173913043478,2,1093,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,20.0210378681627,68,12,,12.0967741935484,6,9,12,6.58941093969144,52.6647966339411,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1074,
29.2420814479638,2,1094,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,28.393665158371,68,12,,30.6561085972851,6,9,12,8.9683257918552,11.7081447963801,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1075,
21.8482124189839,2,1095,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",,,,30.3157014426092,68,12,,28.4549445954422,6,9,12,10.6355843612795,19.3811415429647,,0,,0,5,,,"7 Days",,2065,,2012,,,5,,,1076,
19.4295900178253,2,809,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,17.2905525846702,105,12,,30.4812834224599,7,9,12,5.59714795008913,32.7985739750446,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1387,
18.1547619047619,2,881,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,10.7142857142857,90,8,,21.1309523809524,3,9,4,3.6815,50.0,,0,,0,5,,,"7 Days",,1986,,2011,,,5,,,112869,
22.5519287833828,2,882,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,29.673590504451,90,8,,18.5459940652819,3,9,4,6.6068,29.2284866468843,,0,,0,5,,,"7 Days",,1986,,2011,,,5,,,1285,
21.6535433070866,2,883,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,23.2283464566929,90,8,,34.8425196850394,3,9,4,5.7421,20.2755905511811,,0,,0,5,,,"7 Days",,1986,,2011,,,5,,,1287,
15.7684630738523,2,884,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,13.1736526946108,90,8,,25.9481037924152,3,9,4,3.6547,45.1097804391218,,0,,0,5,,,"7 Days",,1986,,2011,,,5,,,1288,
22.8486646884273,2,885,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,23.7388724035608,90,8,,27.893175074184,3,9,4,6.7745,25.5192878338279,,0,,0,5,,,"7 Days",,1986,,2011,,,5,,,1289,
21.6828478964401,2,810,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,34.3042071197411,105,12,,16.504854368932,7,9,12,9.30097087378641,27.5080906148867,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1388,
30.3867403314917,2,811,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,29.8342541436464,105,12,,20.9944751381215,7,9,12,9.56906077348066,18.7845303867403,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1389,
27.1929824561404,2,812,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,56.140350877193,105,12,,12.280701754386,7,9,12,12.7543859649123,4.3859649122807,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1390,
38.5185185185185,2,813,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,33.7037037037037,105,12,,27.7777777777778,7,9,12,10.7296296296296,0.0,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1391,
17.3214285714286,2,814,,0,,0,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",,,,17.3214285714286,105,12,,48.2142857142857,7,9,12,6.03035714285714,17.1428571428571,,0,,0,5,,,"7 Days",,1972,,2010,,,5,,,1393,
19.1044776119403,2,886,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,24.4776119402985,90,8,,24.4776119402985,3,9,4,6.4507,31.9402985074627,,0,,0,5,,,"7 Days",,1986,,2011,,,5,,,1290,
28.3064540997256,2,1040,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,20.3382774676987,108,26,,50.3037404792007,18,9,11,18.8649,1.05152795337507,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,72912,
32.9441633841731,2,1041,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,29.741818657009,108,26,,35.7247932495753,18,9,11,21.7543,1.58922470924263,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1409,
24.9114521841795,2,1042,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,32.3663349637376,108,26,,42.4354865913307,18,9,11,22.1478,0.286726260752235,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1410,
27.910498164428,2,1043,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,27.4616817543057,108,26,,42.242121202218,18,9,11,21.317,2.38569887904834,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1411,
26.402789361505,2,1044,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,48.9018626633305,108,26,,24.6953479751645,18,9,11,25.9169,0.0,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1412,
32.7094076772299,2,1045,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,26.4555694828848,108,26,,40.8350228398852,18,9,11,21.897,0.0,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1413,
33.4175888035046,2,1046,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,38.915867797478,108,26,,27.394677275812,18,9,11,24.3177,0.271866123205338,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1414,
29.2399836199324,2,1047,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,30.8795533618213,108,26,,38.8778090721817,18,9,11,22.2872,1.00265394606456,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1415,
26.7314457160894,2,1048,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,38.4395104474115,108,26,,34.2312586031285,18,9,11,23.8342,0.597785233370539,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1416,
29.5429239285799,2,1049,,0,,0,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",,,,17.1186360369894,108,26,,52.5447955082089,18,9,11,18.3467,0.793644526221858,,0,,0,5,,,"7 Days",,2053,,2007,,,5,,,1417,
5.6,2,1024,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,22.6,144,6,,7.8,3,9,8,3.64,64.0,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1814,
15.0,2,1025,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,27.6923076923077,144,6,,17.3076923076923,3,9,8,3.71923076923077,40.0,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1815,
8.0,2,1026,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.2,144,6,,11.0,3,9,8,2.272,67.8,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1816,
9.0,2,1027,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,12.2,144,6,,35.4,3,9,8,2.79,43.4,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1817,
8.31585377199263,2,888,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",,,,7.1299910084106,94,12,,9.33598175793742,5,9,5,2.3716,75.2181734616593,,0,,0,5,,,"7 Days",,1988,,2012,,,5,,,1329,
14.0562248995984,2,1028,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,34.3373493975904,144,6,,24.0963855421687,3,9,8,8.62650602409639,27.5100401606426,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1818,
15.6,2,1029,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,11.2,144,6,,40.8,3,9,8,2.678,32.4,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1819,
12.2,2,1030,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.4,144,6,,11.0,3,9,8,2.34,63.4,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1820,
21.8436873747495,2,1031,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.8276553106212,144,6,,25.250501002004,3,9,8,2.97595190380762,39.0781563126253,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1821,
4.00801603206413,2,1032,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,7.41482965931864,144,6,,8.01603206412826,3,9,8,0.949899799599198,80.561122244489,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1822,
5.61122244488978,2,1033,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,18.0360721442886,144,6,,4.80961923847695,3,9,8,2.90180360721443,71.5430861723447,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1823,
23.8476953907816,2,1034,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.5270541082164,144,6,,24.4488977955912,3,9,8,3.06813627254509,38.1763527054108,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1824,
16.2,2,1035,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,5.2,144,6,,48.4,3,9,8,2.15,30.2,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1825,
17.5669733248664,2,889,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",,,,10.5925009336212,94,12,,17.8172198488657,5,9,5,4.3623,54.0233058926467,,0,,0,5,,,"7 Days",,1988,,2012,,,5,,,1330,
15.8859470468432,2,1036,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,27.0875763747454,144,6,,37.2708757637475,3,9,8,7.53971486761711,19.755600814664,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1827,
23.6472945891784,2,1037,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,11.0220440881764,144,6,,25.8517034068136,3,9,8,2.7935871743487,39.4789579158317,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1826,
10.6212424849699,2,1038,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.4268537074148,144,6,,11.4228456913828,3,9,8,2.00200400801603,64.5290581162325,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1828,
26.3837387336948,2,890,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",,,,23.4362250417372,94,12,,15.1465732924746,5,9,5,7.311,35.0334629320934,,0,,0,5,,,"7 Days",,1988,,2012,,,5,,,1331,
10.4938271604938,2,921,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,7.40740740740741,150,21,,59.2592592592593,8,9,9,5.077,22.8395061728395,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899999,
30.1587301587302,2,922,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,7.93650793650794,150,21,,36.5079365079365,8,9,9,7.615,25.3968253968254,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899998,
58.3333333333333,2,923,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,19.1666666666667,150,21,,22.5,8,9,9,13.654,0.0,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899997,
