ADM0_ID,ADM5_ID,Methodology,LivelihoodZoneName,ADM4_ID,FCS_borderline,FCS_month,IndicatorTypeID,FCS_dataSource,methodologyID,FCS_year,TargetGroup,ADM3_ID,ADM2_ID,Lz_ID,mr_id,FCS_lowerThreshold,FCS_id,FCS_poor,targetGroupID,FCS_mean,FCS_upperThreshold,FCS_acceptable,ADM1_ID
90,0,"Raised Threshold: 28/42",,0,1.39720558882236,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2226,0.199600798403194,5,0.0,0,98.4031936127745,1288
50,0,"Raised Threshold: 28/42",,0,58.3333333333333,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2104,19.4444444444444,5,0.0,0,22.2222222222222,12926
50,0,"Raised Threshold: 28/42",,0,25.0,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2105,23.1481481481481,5,0.0,0,51.8518518518518,12910
50,0,"Raised Threshold: 28/42",,0,31.9148936170213,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2106,18.0851063829787,5,0.0,0,50.0,12923
50,0,"Raised Threshold: 28/42",,0,11.6666666666667,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2107,16.6666666666667,5,0.0,0,71.6666666666667,12914
90,0,"Raised Threshold: 28/42",,0,2.94985250737463,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2227,0.589970501474926,5,0.0,0,96.4601769911504,1289
50,0,"Raised Threshold: 28/42",,0,25.0,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2108,36.1111111111111,5,0.0,0,38.8888888888889,12904
50,0,"Raised Threshold: 28/42",,0,25.0,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2109,40.0,5,0.0,0,35.0,12905
50,0,"Raised Threshold: 28/42",,0,25.4180602006689,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2110,19.7324414715719,5,0.0,0,54.8494983277592,870
50,0,"Raised Threshold: 28/42",,0,41.6666666666667,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2111,16.6666666666667,5,0.0,0,41.6666666666667,12911
90,0,"Raised Threshold: 28/42",,0,2.6865671641791,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2228,0.0,5,0.0,0,97.3134328358209,1290
50,0,"Raised Threshold: 28/42",,0,22.6666666666667,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2112,10.3333333333333,5,0.0,0,67.0,873
50,0,"Raised Threshold: 28/42",,0,16.7381974248927,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2113,13.9484978540773,5,0.0,0,69.31330472103,12912
50,0,"Raised Threshold: 28/42",,0,44.047619047619,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2114,21.4285714285714,5,0.0,0,34.5238095238095,12920
50,0,"Raised Threshold: 28/42",,0,18.3333333333333,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2115,25.8333333333333,5,0.0,0,55.8333333333333,12915
50,0,"Raised Threshold: 28/42",,0,12.6666666666667,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2116,15.3333333333333,5,0.0,0,72.0,875
50,0,"Raised Threshold: 28/42",,0,36.6666666666667,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2117,26.6666666666667,5,0.0,0,36.6666666666667,12924
50,0,"Raised Threshold: 28/42",,0,25.065274151436,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2118,9.66057441253264,5,0.0,0,65.2741514360313,876
50,0,"Raised Threshold: 28/42",,0,27.3333333333333,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2119,9.33333333333333,5,0.0,0,63.3333333333333,12918
50,0,"Raised Threshold: 28/42",,0,28.8461538461538,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2120,13.4615384615385,5,0.0,0,57.6923076923077,12925
50,0,"Raised Threshold: 28/42",,0,22.6190476190476,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2121,39.2857142857143,5,0.0,0,38.0952380952381,12921
50,0,"Raised Threshold: 28/42",,0,25.7575757575758,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2122,14.3939393939394,5,0.0,0,59.8484848484849,12922
50,0,"Raised Threshold: 28/42",,0,24.5009074410163,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2123,4.90018148820327,5,0.0,0,70.5989110707804,12927
50,0,"Raised Threshold: 28/42",,0,28.0,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2124,19.3333333333333,5,0.0,0,52.6666666666667,881
50,0,"Raised Threshold: 28/42",,0,21.7948717948718,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2125,13.4615384615385,5,0.0,0,64.7435897435897,12930
50,0,"Raised Threshold: 28/42",,0,28.4722222222222,5,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite",7,2009,5,0,0,,2042,0,2126,23.6111111111111,5,0.0,0,47.9166666666667,12931
59,0,"Standard Threshold: 21/35",,0,11.1940298507463,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2155,0.746268656716418,5,0.0,0,88.0597014925373,970
59,0,"Standard Threshold: 21/35",,0,11.1940298507463,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2144,0.746268656716418,5,0.0,0,88.0597014925373,970
59,0,"Standard Threshold: 21/35",,0,12.2676579925651,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2156,2.97397769516729,5,0.0,0,84.7583643122677,971
59,0,"Standard Threshold: 21/35",,0,12.2676579925651,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2145,2.97397769516729,5,0.0,0,84.7583643122677,971
59,0,"Standard Threshold: 21/35",,0,10.3703703703704,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2157,3.33333333333333,5,0.0,0,86.2962962962963,972
59,0,"Standard Threshold: 21/35",,0,10.3703703703704,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2146,3.33333333333333,5,0.0,0,86.2962962962963,972
59,0,"Standard Threshold: 21/35",,0,2.46753246753247,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2158,0.25974025974026,5,0.0,0,97.2727272727273,973
59,0,"Standard Threshold: 21/35",,0,2.46753246753247,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2147,0.25974025974026,5,0.0,0,97.2727272727273,973
59,0,"Standard Threshold: 21/35",,0,14.5593869731801,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2159,2.68199233716475,5,0.0,0,82.7586206896552,974
59,0,"Standard Threshold: 21/35",,0,14.5593869731801,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2148,2.68199233716475,5,0.0,0,82.7586206896552,974
59,0,"Standard Threshold: 21/35",,0,15.3846153846154,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2160,2.99145299145299,5,0.0,0,81.6239316239316,975
59,0,"Standard Threshold: 21/35",,0,15.3846153846154,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2149,2.99145299145299,5,0.0,0,81.6239316239316,975
59,0,"Standard Threshold: 21/35",,0,23.3962264150943,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2161,4.15094339622641,5,0.0,0,72.4528301886792,976
59,0,"Standard Threshold: 21/35",,0,23.3962264150943,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2150,4.15094339622641,5,0.0,0,72.4528301886792,976
59,0,"Standard Threshold: 21/35",,0,10.0,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2162,1.48148148148148,5,0.0,0,88.5185185185185,977
59,0,"Standard Threshold: 21/35",,0,10.0,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2151,1.48148148148148,5,0.0,0,88.5185185185185,977
59,0,"Standard Threshold: 21/35",,0,5.70652173913043,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2163,1.90217391304348,5,0.0,0,92.3913043478261,978
59,0,"Standard Threshold: 21/35",,0,5.70652173913043,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2152,1.90217391304348,5,0.0,0,92.3913043478261,978
59,0,"Standard Threshold: 21/35",,0,3.84615384615385,3,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV), 2014",6,2014,5,0,0,,2060,0,2164,1.53846153846154,5,0.0,0,94.6153846153846,979
59,0,"Standard Threshold: 21/35",,0,3.84615384615385,8,2,"WFP VAM Analyse Globale de la Securite Alimentaire et de la Vulnerabilite (AGSAV)",6,2014,5,0,0,,2058,0,2153,1.53846153846154,5,0.0,0,94.6153846153846,979
66,0,"Standard Threshold: 21/35",,0,0.43010752688172,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1972,0.0,5,0.0,0,99.5698924731183,1039
94,0,"Standard Threshold: 21/35",,0,18.0,5,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",6,2012,5,0,0,,1967,0,1922,2.3,5,0.0,0,79.7,1329
66,0,"Standard Threshold: 21/35",,0,24.3403693931398,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1973,4.48548812664908,5,0.0,0,71.1741424802111,40696
66,0,"Standard Threshold: 21/35",,0,7.76283618581907,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1974,3.78973105134474,5,0.0,0,88.4474327628362,40695
66,0,"Standard Threshold: 21/35",,0,8.17518248175182,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1975,1.67883211678832,5,0.0,0,90.1459854014598,40694
66,0,"Standard Threshold: 21/35",,0,4.85968514715948,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1976,1.43737166324435,5,0.0,0,93.7029431895962,1046
66,0,"Standard Threshold: 21/35",,0,15.2173913043478,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1977,7.46180963572268,5,0.0,0,77.3207990599295,40693
66,0,"Standard Threshold: 21/35",,0,12.5,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1978,0.842696629213483,5,0.0,0,86.6573033707865,1047
66,0,"Standard Threshold: 21/35",,0,7.21442885771543,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1979,1.937207748831,5,0.0,0,90.8483633934536,1049
66,0,"Standard Threshold: 21/35",,0,8.50202429149798,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1980,0.97165991902834,5,0.0,0,90.5263157894737,40697
94,0,"Standard Threshold: 21/35",,0,31.9,5,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",6,2012,5,0,0,,1967,0,1923,6.4,5,0.0,0,61.7,1330
66,0,"Standard Threshold: 21/35",,0,19.129193433262,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1981,3.49750178443969,5,0.0,0,77.3733047822984,1040
66,0,"Standard Threshold: 21/35",,0,1.05820105820106,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1982,0.0,5,0.0,0,98.9417989417989,1050
94,0,"Standard Threshold: 21/35",,0,22.3,5,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis - Focus on Northern Ghana (CFSVA), 2012",6,2012,5,0,0,,1967,0,1924,1.4,5,0.0,0,76.3,1331
66,0,"Standard Threshold: 21/35",,0,6.63531870428422,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1983,0.574712643678161,5,0.0,0,92.7899686520376,1041
66,0,"Standard Threshold: 21/35",,0,9.25589836660617,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1984,0.0,5,0.0,0,90.7441016333938,1043
66,0,"Standard Threshold: 21/35",,0,3.98912058023572,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1985,0.0,5,0.0,0,96.0108794197643,1044
66,0,"Standard Threshold: 21/35",,0,14.5690312738368,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1986,7.17009916094584,5,0.0,0,78.2608695652174,40692
106,0,"Standard Threshold: 21/35",,0,31.0416666666667,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2010,4.58333333333333,5,0.0,0,64.375,40700
106,0,"Standard Threshold: 21/35",,0,17.4242424242424,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2011,1.64141414141414,5,0.0,0,80.9343434343434,40701
106,0,"Standard Threshold: 21/35",,0,18.4810126582278,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2012,8.60759493670886,5,0.0,0,72.9113924050633,40702
106,0,"Standard Threshold: 21/35",,0,23.202614379085,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2013,2.12418300653595,5,0.0,0,74.6732026143791,40703
106,0,"Standard Threshold: 21/35",,0,42.3913043478261,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2014,4.16666666666667,5,0.0,0,53.4420289855073,40704
66,0,"Standard Threshold: 21/35",,0,5.79531442663379,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1987,0.801479654747226,5,0.0,0,93.403205918619,1045
106,0,"Standard Threshold: 21/35",,0,20.0,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2015,2.22222222222222,5,0.0,0,77.7777777777778,40705
106,0,"Standard Threshold: 21/35",,0,26.9444444444444,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2016,3.05555555555556,5,0.0,0,70.0,40706
106,0,"Standard Threshold: 21/35",,0,39.1666666666667,7,2,"WFP VAM Enquete Nationale de la Securite Alimentaire et de la Vulnerabilite (ENSAV), 2014",6,2012,5,0,0,,2103,0,2017,3.16666666666667,5,0.0,0,57.6666666666667,40707
105,0,"Standard Threshold: 21/35",,0,11.0714285714286,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1949,1.78571428571429,5,0.0,0,87.1428571428571,1385
66,0,"Standard Threshold: 21/35",,0,14.3374366401159,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1988,1.73787110789283,5,0.0,0,83.9246922519913,1048
66,0,"Standard Threshold: 21/35",,0,2.62295081967213,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1989,0.327868852459016,5,0.0,0,97.0491803278689,1051
66,0,"Standard Threshold: 21/35",,0,8.72781065088757,6,2,"WFP VAM Evaluation approfondie de la securite alimentaire des menages ruraux en Cote d’Ivoire (CFSVA), 2009",6,2009,5,0,0,,1968,0,1990,1.8491124260355,5,0.0,0,89.4230769230769,1053
68,0,"Raised Threshold: 28/42",,0,15.8900836320191,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2166,11.1907606531262,5,0.0,0,72.9191557148546,1066
105,0,"Standard Threshold: 21/35",,0,13.7037037037037,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1901,4.81481481481481,5,0.0,0,81.4814814814815,1386
68,0,"Raised Threshold: 28/42",,0,25.6869009584665,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2167,6.70926517571885,5,0.0,0,67.6038338658147,1067
68,0,"Raised Threshold: 28/42",,0,36.8344627299129,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2168,12.97192642788,5,0.0,0,50.1936108422072,1068
68,0,"Raised Threshold: 28/42",,0,26.6092475067996,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2169,10.3807796917498,5,0.0,0,63.0099728014506,1069
68,0,"Raised Threshold: 28/42",,0,37.609841827768,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2170,8.01405975395431,5,0.0,0,54.3760984182776,1070
68,0,"Raised Threshold: 28/42",,0,23.2502396931927,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2171,11.5052732502397,5,0.0,0,65.2444870565676,1071
68,0,"Raised Threshold: 28/42",,0,32.121762835075,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2172,5.49750113584734,5,0.0,0,62.3807360290777,1073
68,0,"Raised Threshold: 28/42",,0,25.3595229743949,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2173,12.6622237811294,5,0.0,0,61.9782532444756,1074
105,0,"Standard Threshold: 21/35",,0,12.280701754386,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1902,13.1578947368421,5,0.0,0,74.5614035087719,1387
68,0,"Raised Threshold: 28/42",,0,30.249716231555,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2174,7.20771850170261,5,0.0,0,62.5425652667423,1075
68,0,"Raised Threshold: 28/42",,0,32.4550397323295,12,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2014",7,2012,5,0,0,,2064,0,2175,12.526139690506,5,0.0,0,55.0188205771643,1076
90,0,"Raised Threshold: 28/42",,0,4.16666666666667,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2223,0.892857142857143,5,0.0,0,94.9404761904762,112869
90,0,"Raised Threshold: 28/42",,0,3.25925925925926,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2224,0.444444444444444,5,0.0,0,96.2962962962963,1285
90,0,"Raised Threshold: 28/42",,0,1.96850393700787,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2225,0.196850393700787,5,0.0,0,97.8346456692913,1287
90,0,"Raised Threshold: 28/42",,0,1.39720558882236,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2226,0.199600798403194,5,0.0,0,98.4031936127745,1288
90,0,"Raised Threshold: 28/42",,0,2.94985250737463,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2227,0.589970501474926,5,0.0,0,96.4601769911504,1289
105,0,"Standard Threshold: 21/35",,0,16.6666666666667,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1905,3.68421052631579,5,0.0,0,79.6491228070175,1388
105,0,"Standard Threshold: 21/35",,0,11.9429590017825,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1904,2.13903743315508,5,0.0,0,85.9180035650624,1389
105,0,"Standard Threshold: 21/35",,0,17.725258493353,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1900,6.9423929098966,5,0.0,0,75.3323485967504,1390
105,0,"Standard Threshold: 21/35",,0,27.0718232044199,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1899,18.7845303867403,5,0.0,0,54.1436464088398,1391
105,0,"Standard Threshold: 21/35",,0,9.70873786407767,12,2,"WFP VAM Resultats de l’Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011",6,2010,5,0,0,,1967,0,1898,1.29449838187702,5,0.0,0,88.9967637540453,1393
90,0,"Raised Threshold: 28/42",,0,2.6865671641791,4,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",7,2011,5,0,0,,2080,0,2228,0.0,5,0.0,0,97.3134328358209,1290
108,0,"Non-Standard Threshold (please specify)",,0,7.57575757575757,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1933,3.03030303030303,5,0.0,40,89.3939393939393,72912
108,0,"Non-Standard Threshold (please specify)",,0,19.9626865671641,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1929,5.78358208955223,5,0.0,40,74.2537313432835,1409
108,0,"Non-Standard Threshold (please specify)",,0,15.5172413793103,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1930,2.75862068965517,5,0.0,40,81.7241379310344,1410
108,0,"Non-Standard Threshold (please specify)",,0,25.2747252747252,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1932,6.04395604395604,5,0.0,40,68.6813186813186,1411
108,0,"Non-Standard Threshold (please specify)",,0,25.7971014492753,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1927,12.1739130434782,5,0.0,40,62.0289855072463,1412
108,0,"Non-Standard Threshold (please specify)",,0,26.890756302521,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1928,8.40336134453781,5,0.0,40,64.7058823529411,1413
108,0,"Non-Standard Threshold (please specify)",,0,30.4878048780487,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1926,11.7886178861788,5,0.0,40,57.7235772357723,1414
108,0,"Non-Standard Threshold (please specify)",,0,16.25,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1931,3.75,5,0.0,40,80.0,1415
108,0,"Non-Standard Threshold (please specify)",,0,12.012987012987,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1934,3.89610389610389,5,0.0,40,84.0909090909091,1416
